"beta_1_MB","beta_1_MF","beta_2","alpha","pers"
0.905444685156968,0.0104750648719924,3.63345171559537,0.00991504948577423,-0.41216408688295
0.0105391232085583,0.0105364260532431,3.64971161217503,0.991326279032882,1.72831572515989
0.270763008254335,0.0112904785995118,3.43855123080978,0.990122401471008,2.26561680943019
0.00986751657539056,0.446266787031465,1.53026021356085,0.0102781662545539,-0.171790116706578
0.536037926363165,0.479533770444121,3.96896883115134,0.651219032718485,1.97457428432298
0.189669496114153,0.629885606595666,1.24218966794939,0.990976858429197,1.45916209951484
0.0767835056989728,0.281517694340712,3.33898357940999,0.449196483162086,0.855950100933267
0.0100587732441179,0.761364798751009,1.40991276104462,0.98942864533743,1.63581531074923
0.25984532565232,1.95127166250745,1.82258652336827,0.319263965742926,0.0934230372876484
0.0100929357451907,1.53392636522404,3.35031141113005,0.737316124652967,1.49388756177743
0.172021030205139,0.00967098380824772,2.30969085105106,0.773064398581444,1.59621870431117
0.168422935548701,0.426142313631668,0.0105196839608362,0.990052641131545,0.762364465900053
0.012560408277116,0.290507610412776,2.90050067520395,0.843060205866365,0.664088046801854
0.234048287564797,0.316552819461233,2.68493080927707,0.575190348342858,0.599036336794899
0.0104556651243703,0.00998806988237141,0.00948793830170926,0.990476852692336,1.40678059640117
0.0459128087151857,3.47767033185268,2.59845258232005,0.992422251404951,-0.927344560328586
0.51560779277333,0.256089090054099,2.64793036427173,0.310060867829348,1.57042175678238
0.470369216308249,0.247984064102976,0.0102193392544651,0.515181910177095,-0.429861703910005
0.188939377235034,0.860636693232383,2.14610910756671,0.989078598153623,-0.937053315429889
0.00988121455582132,1.65297316882375,1.07583420743975,0.992734461973028,0.507370031979517
0.0113046365057681,0.494998661864892,1.5903450175117,0.44834344545957,-0.115996152826243
0.16715479850044,1.15770551125003,4.15037410744441,0.822418357173998,-0.674630405172114
0.554674166575682,2.96858128943559,1.26840728560471,0.814314594003624,2.24358302575057
0.577120876299966,2.27878306334333,1.73165217459018,0.443493614087792,1.25175992855041
0.0675407150383544,0.0098321731088467,4.14918705989711,0.311740620880804,1.13915117906484
0.222757336582494,2.94121190887684,1.12348888839093,0.457823599503101,2.01410810107305
0.29720833125554,2.20598174915279,2.87138962246064,0.108867893786341,1.13014000806367
0.00737833329994935,0.285059891525978,4.32222101090675,0.535822666784637,-0.0512797441139006
0.0866594725331588,2.04803688409009,3.41473582067502,0.889131359413474,0.65080891073247
0.52160767394386,0.867021886312187,3.1633647920286,0.52156257887333,0.542191539350551
0.557183006554336,2.02666917032809,2.16493758453299,0.893214383768531,0.182300726237272
0.360639363048245,0.216142733201719,1.74882470238223,0.759657484895045,1.7401699072773
0.541124540160871,0.835921902183389,0.00797612892246659,0.314177923563556,0.30345775182717
0.225273754597966,1.32962380729162,2.73353671660517,0.00974806804080002,2.48821868769312
0.00915279032669895,0.586656471859299,2.3881965800199,0.97122512101366,0.956464434083859
0.2729670314997,0.27767419657463,2.80823270766146,0.0437764088984841,0.0720558292134256
