"beta_1_MB","beta_1_MF","beta_2","alpha","pers"
0.189961045772351,1.57888346859477,2.10731307990167,0.569193226505875,-0.442179457541242
0.235163149369644,0.473764588511009,2.17299703172038,0.383273016751324,0.105478710711399
0.199892893839756,0.728352368749379,1.79025250038801,0.957793761778591,1.89003111037926
0.253861651560097,1.86319265284968,0.463496800538286,0.971016074426099,0.157870675458935
0.184565392201761,1.74935854179167,1.21546184557865,0.722097862939918,-0.286842467819914
0.290914876925879,1.46124698235587,0.221116066064509,0.834829006054388,-1.68724139080602
0.200449978963985,1.13376862349305,2.99552814147679,0.967693787329,1.53114865150838
0.215680499590408,1.35798425954612,2.02438667160156,0.00977104437699772,1.55289693436931
0.21925889476411,1.5236984050367,1.96610937908272,0.0125007195415375,0.60840219369818
0.229214134475598,0.0964936057938544,0.0555927990126229,0.0228644207905513,0.71288856314499
0.213742518330475,1.56100058800865,1.00190832851704,0.24542170707484,1.76526560970196
0.215587285286819,1.56325193244705,0.145020566529354,0.208169702809571,1.36748878074836
0.23061226440261,0.283201276537902,0.212259423147292,0.891132786816769,0.22328892923226
0.268871929946123,0.253752592987615,3.37552622035933,0.0102241379743366,2.21960509555592
0.217599404710314,1.09728643596499,2.97270757878594,0.0144599781718935,0.666849238204973
0.235180549415418,0.48265067864195,0.633484856150288,0.932688150997491,0.657135247003473
0.185149708868943,0.266923356103112,2.14011914067046,0.571492830750735,-0.298274904476921
0.177179375674836,0.689940294612451,1.96110587092986,0.55357418651112,1.3073479751518
0.199222943115518,2.37689554286951,3.35969424921208,0.784222723399292,1.52531980659947
0.218839341135637,1.35807948772941,2.07591769212372,0.0170296121797566,1.70574648942379
0.228615327191973,1.6177103761587,1.71921872625467,0.660086533675593,2.08584178583854
0.162828253238815,0.155038262476012,4.26277751598384,0.894349864017931,-1.14975905339511
0.20761383573839,0.740406803049133,2.07667764823994,0.00964238728607185,-0.711468266595939
0.167080374940683,0.270428065813699,0.36575341823748,0.500686853427879,1.00320703293739
0.199794001745387,0.976555380136102,0.892079614605116,0.939237058172911,2.06877701129707
0.19146573289329,0.750052991722693,4.54523248767938,0.949640984787351,1.18363984339227
0.215702646301012,2.50106631105988,0.515765190055318,0.690112745354069,1.36802492805587
0.222009923681777,1.1071595879811,3.18945023759525,0.0132271725535202,0.27995751547452
0.196616663770369,0.988462751462754,0.772707223613413,0.945877084740793,1.74631311966757
0.246688326630647,1.00367203312583,4.43044844594103,0.939674964178536,1.06411138757433
0.2325868995618,0.678699455956916,0.578090829785673,0.68223382416728,1.5490353196179
0.180918485192709,1.08244638133444,1.82335694855409,0.46848731026309,-0.559192844881597
0.238934034805752,0.890525683748537,1.694622962042,0.955877438766466,1.58359896471373
0.198008217948233,1.24575549185677,1.99286615267284,0.648798069944816,1.35667380094468
0.204427742966054,1.561087399272,4.32674164534162,0.976174199243574,3.27719702533338
0.22325977262799,0.456220461115139,1.65400253492693,0.00933824688258753,0.8190682622698
