"beta_1_MB","beta_1_MF","beta_2","alpha","pers"
0.480399334011711,1.3447622560462,3.33099543704474,0.0241230068817605,1.12843909981284
0.43975862632257,0.954702184001482,0.900542134408844,0.907554625028306,-1.13049589214618
0.429081503583785,1.45813638447705,4.63420534625095,0.935678077352636,1.2631286514418
0.572222157384047,0.909833853337055,2.08154259989623,0.0182513958392648,0.701674843914726
0.511349237740234,1.1786799530001,3.32625661959873,0.0241763286879911,1.09942374644911
0.44445966367477,0.940765274965958,1.53241975612211,0.831827556645505,0.0543755037744975
0.443549441316798,1.25415655238515,1.80560202473276,0.544255748360582,1.42130814907742
0.498435999415814,1.35828722718345,1.20683196802658,0.0130238392740382,0.522505732336479
0.461954363074148,0.973525567893928,3.09629862704504,0.252668855054731,0.641189948222686
0.388404787987861,1.63252533713089,0.358880846428673,0.468693255012329,0.166691874570805
0.451754618791512,0.756530830520261,3.14674143435512,0.0165489185976624,-1.01150942108788
0.564038486907232,1.43009475392293,4.44337644646242,0.842525180869925,1.91954482128741
0.630263375601534,1.30193906724347,0.595744504210711,0.435538434552532,-0.182471904350003
0.351358412744804,0.287500203982302,0.448529768200611,0.806665380955059,0.357459141202625
0.514828598608956,0.963445806667862,1.55368815906759,0.0140587908110335,0.0223836263990703
0.572339215845182,1.80237957654497,3.03552528236592,0.932101297107047,0.662429492795486
0.353395930950605,0.448424218695557,2.06029662000827,0.916299112773703,0.85619858266458
0.396749189423799,0.783302712798873,4.50930165942887,0.672887709535376,0.0946568932328942
0.479382228034438,0.757427712451733,1.40461919778666,0.00940347920265077,-0.405059425241341
0.587772125880894,1.21886510640224,2.23849222261856,0.794141863486609,1.39132891840702
0.465227672173051,0.134191556350363,3.86126747362718,0.0214847700538881,0.504682150174028
0.673277167184063,0.26269461141104,1.5504001743973,0.216886824229946,-0.163459599964301
0.449954309805297,1.41887681749656,3.67864750335915,0.671772182780579,0.379709499342135
0.477588663104958,0.677484267854309,1.42184139814288,0.930723453509332,1.67724329428063
0.48669688741258,0.870840717807543,4.6176580596234,0.969459403031544,1.17273837620021
0.426010144430275,1.09818415061512,3.06041728675831,0.95626506782023,0.621291675412901
0.43938714639281,0.625163213515025,3.43588301908485,0.0259295556669668,1.24338204447205
0.70205962665116,0.228175058053634,2.18018119791058,0.5231793761473,0.792358524949128
0.437620134897415,0.789992621306139,0.39293439871146,0.424285782599556,0.552484407592763
0.393047055927768,1.12209306596685,1.15684719766966,0.396749107929161,1.10942018251102
0.464454197244892,1.77816749354209,2.44191306350013,0.919643764741592,2.06995050008226
0.421944934356623,0.384305562503716,2.28496939112638,0.909712229350158,0.620311815664058
0.618258966579789,1.74779514261227,1.76578131550125,0.630272931984955,0.485165534860666
0.303574048029759,0.226836479009973,1.7489047532649,0.590512573866757,0.601422759316768
0.479792788398595,0.77069118043404,1.61365136515834,0.770564004586747,1.77550769444456
0.521902554148605,1.42447189712483,2.66107024980107,0.182775842452563,1.27554992620744
