"beta_1_MB","beta_1_MF","beta_2","alpha","pers"
1.00597560297754,0.294770659831314,0.286543361352201,0.667811375524508,0.846478259621781
0.428104206921464,1.40164851521433,4.17271617197859,0.61397919787187,-0.152644103084423
0.699182632218728,0.187655882329822,0.13955247455034,0.0103458521949632,-0.969219223604051
0.0102944167803254,0.905189361097024,0.00819079900021365,0.990719880796084,2.69672868948508
0.558698400095465,0.688767545943101,4.07600133677563,0.0111866813450006,0.991991266612614
0.242150411234857,0.844550553322162,1.30260908262945,0.988357608597129,2.06489574194781
0.588330803215826,1.30049584262912,2.67262288365389,0.781675931901234,-0.0790260935535996
0.427907237382076,0.0104225699466223,3.05831338890382,0.481719886344302,2.29038388409275
1.07950298353144,0.737817279026822,1.45731328647833,0.991561508703403,0.470085978778068
0.104339283367115,1.96064005070045,1.39779652722627,0.603866511306583,0.613505029498061
0.0490023683851903,1.01697374419304,2.98429160239206,0.0173371129109436,-0.116961618144914
0.0103348433025573,1.06822429554523,2.76014363763876,0.990461904949543,0.451484221070225
0.00947116500502782,0.760535450609518,3.15600428531361,0.989599820254181,1.5000802633745
0.323124362246471,1.01503607526823,2.31610953648458,0.202725860475507,0.579573457764448
0.372487639804668,1.82235360428433,3.08950157361847,0.0118110707536158,-0.181714966164044
0.0982350523956861,0.00867357308449862,0.329965262497388,0.00976521217762984,1.42447020478723
0.00850890799816433,0.679075178311712,2.4736346693679,0.328358899306651,1.53947471360216
0.108822490762048,0.0113556814161702,0.73642064314545,0.98983773065404,1.69707318507759
0.318910400222976,1.48861357135176,1.45104433167686,0.00959254810103548,2.70926506724162
0.146918109529416,1.69920871724232,2.18139254133279,0.664754570408724,0.959721947493448
0.508387306058886,1.7041427755231,3.10941300939739,0.835791287310788,2.35839639937253
0.180796016587159,0.0121075099226497,2.34320464074782,0.0103674417558758,0.654386987706769
0.396147319783387,0.011096766279651,3.30814839212449,0.010431564804078,2.04548091544496
0.785206213343524,0.435284565258166,3.56836279104897,0.12777222504132,0.63157855779292
0.453493917615066,0.00941011208517774,1.41302835200185,0.472534820581952,-0.640250563119659
0.10281418282262,1.59461452571416,1.12937385752311,0.988834812108931,-0.531068685903034
0.469998481289903,0.00893948195726813,2.59715944086342,0.987046135652904,-0.449976959909268
0.13012974513675,0.626580607174768,2.67002323266818,0.989867088762878,-0.458820232253489
0.186119201676069,0.683170019938345,2.49338932266855,0.848581114383833,0.581312901665857
0.482501856605346,0.453788011863645,1.4261609579963,0.785957622962775,2.22717370475011
0.333794890305964,1.75408327474552,2.24938699222606,0.904465944823014,0.401159424438761
0.263680809654506,1.65718286247512,1.10930053363328,0.121271749328427,1.4617870589726
0.216911444631799,0.650055609776493,1.27884165433987,0.568069102067019,0.646382686084443
0.802194191354274,0.3587898071293,3.3763281141794,0.122102193044786,0.591293599682062
0.318468504540022,0.77524368900366,0.00992944042639703,0.513998567452611,1.92669641709071
0.707833578161678,2.32076718512878,2.20164437703263,0.697671179034009,0.975138327801825
