"beta_1_MB","beta_1_MF","beta_2","alpha","pers"
0.288733944065635,0.278905945929756,0.666095668523387,0.178603976927503,1.09285764977359
0.283066747254627,0.909329617553377,0.645050866895438,0.399297446677497,0.959342869729411
0.283750731509991,0.795437491327995,1.16954567252091,0.0253920000826689,0.802561552878444
0.315331844516727,0.762712117047508,0.841187576180483,0.343525973187833,0.793995433239246
0.263386111479188,0.314797267548428,0.502804845709528,0.567337191463876,0.554537099067372
0.292401016943219,0.646405303898793,0.714831074952285,0.302956797281212,0.534553996186452
0.297984451477508,0.556602427408487,0.647577215582731,0.437346689018809,0.703533511672229
0.281749798385361,0.577248788875675,0.550351673377543,0.188600696622488,0.449921411000328
0.359728029809467,0.379906932815057,0.546435461332755,0.466923622077291,1.51263720464143
0.281605093443506,0.844004372151151,0.781141134730912,0.0313837548479325,1.005028262727
0.236881885042999,0.639614941461602,1.00169139349196,0.338038916704612,0.954459845796412
0.261910785940257,0.741588346976981,0.644196148117599,0.399994405949679,1.05655470209591
0.254791974662564,0.369498297885424,0.494801822460822,0.332322149356174,1.08832998319667
0.240172964888325,0.445128292690897,0.895545437851085,0.33483454675598,1.08483552874472
0.292499448745266,1.38600790600279,0.9792858111296,0.135257798324361,0.480070182373818
0.266372449830225,0.748767605000308,0.540484377068089,0.414855277227445,0.896658918896867
0.322876578674279,0.267896649099044,1.79445234906554,0.70055174172808,0.555672654993552
0.258371902911882,0.366089498286924,0.924742713286977,0.19837197041906,0.858104315007789
0.27983252468635,0.779670191222702,0.626989907379817,0.049800524171123,0.794878634880137
0.26689435426924,0.380957851677824,0.745287055052954,0.142855981389868,0.52331491982703
0.261452444189436,1.05270130322763,0.907310373391284,0.33844336236609,0.728783772181999
0.249086306415426,0.253966770166817,1.43417543670276,0.484927459079246,0.955290794562498
0.23138017900671,0.182967873678053,0.707661422220115,0.159044525144932,0.481703887786819
0.211076428185706,0.222245680324504,0.837440004507409,0.327250744597829,0.337468836196433
0.293286386418656,0.370776227867858,0.961988432908509,0.357855352996332,1.12648040142352
0.29612234593885,0.345860221919651,0.741020984916572,0.453798206214484,1.35814578156045
0.274122441757515,0.451236633710685,0.656541979836417,0.33773090353252,0.309029050107811
0.278593530592428,0.399280843573074,1.16385932252036,0.365534540049423,0.920153012409313
0.257221826490745,0.347178653763869,1.08058424090549,0.528008816276173,1.70167231351273
0.266102289844691,0.934142295151163,0.44458446557811,0.110150767408766,0.763053732536749
0.254305216099377,0.625836622297667,1.08416361587586,0.63804988677888,0.70070979305902
0.290719037987372,0.939212380101512,0.391626797677932,0.097433316187529,1.15250478122287
0.234335404767978,0.451258192243945,0.692499815233469,0.623213797821248,0.584083324625599
0.239682845079501,0.564544977888479,0.876073732571518,0.778524281001369,1.0915507784264
0.262359659004005,0.326371186262996,1.07813823188331,0.517007447592688,1.05830797565904
0.248996315151614,0.525522985812103,0.762807227272082,0.269176757629516,1.17395395468001
0.271538901171524,0.514003275235457,0.645857924102111,0.0432966927808493,0.866581483732019
0.225402452375465,0.869480270396157,0.795934378049275,0.222182612001834,1.43199818199246
