"beta_1_MB","beta_1_MF","beta_2","alpha","pers","w"
0.635088997083168,1.22533577366724,2.29539431782118,0.646056097799795,0.65217160877768,0.345077769143091
0.475841344453053,0.605230822749046,1.22586236744625,0.281939183863417,0.456425058760714,0.195281480452971
