"beta_1_MB","beta_1_MF","beta_2","alpha","pers","w"
0.05834528837327,1.05957131910086,1.81957293483456,0.553336289910711,0.826736421130407,0.098124171767179
0.00396320530493245,0.69598092339248,1.16477209632604,0.282738839079177,1.14136513166201,0.109590186690452
