"beta_1_MB","beta_1_MF","beta_2","alpha","pers","w"
0.30839581958314,0.860003520375447,2.03846891898224,0.569583347791926,0.892882201741866,0.322551937611541
0.136347668358457,0.640395355489634,1.45683549835564,0.280264734838675,0.946467671875627,0.147038382067814
