"beta_1_MB","beta_1_MF","beta_2","alpha","pers","w"
0.662854535767786,1.54834050769861,2.4189100833794,0.553443140074752,0.702657490906876,0.35051380528904
0.448414580558425,1.20594726304619,1.18938094205582,0.270538545772836,0.389673594248069,0.215942899437767
