"beta_1_MB","beta_1_MF","beta_2","alpha","pers","w"
0.503033238669688,0.746441779076676,1.13008023644359,0.577180048109182,1.23052641697383,0.450119960865674
0.221986267035779,0.536404884336971,0.779600331350836,0.271601425789106,1.20463548691504,0.171233285891207
