"beta_1_MB","beta_1_MF","beta_2","alpha","pers","w"
0.186067595482077,0.960321224633223,2.04333389615087,0.565887682059805,0.934840928661782,0.229065329581586
0.071014686560909,0.719159185144146,1.47234062893556,0.277729925924613,0.954891900446429,0.145380161454905
