"beta_1_MB","beta_1_MF","beta_2","alpha","pers","w"
1.45499985201865,1.43797596829582,1.58393531332663,0.605015150444858,1.34760163597672,0.508663406706913
1.06646986488671,1.0680746198719,0.709106019279943,0.314410600955371,0.635454687999527,0.228881537393684
