"beta_1_MB","beta_1_MF","beta_2","alpha","pers","w"
0.484294500449724,1.74581617494218,2.43824496065679,0.555475870238452,0.792666378500528,0.270594844441327
0.393271069030023,1.34957794569431,1.22335701228844,0.273645700617089,0.411296844479779,0.198316593688577
