"beta_1_MB","beta_1_MF","beta_2","alpha","pers","w"
1.67349817388773,1.07963667977695,1.55540737462197,0.753254297311979,1.34521063998561,0.546401073832234
1.51591372805942,0.559555811826151,0.545493507791035,0.175760930109244,0.702589510130784,0.212430069577654
