"beta_1_MB","beta_1_MF","beta_2","alpha","pers","w"
0.770781229923023,0.737332071863865,1.07040370637572,0.525746918600456,1.26702378719675,0.564277044752562
0.287226378673884,0.592727272509928,0.645866133683551,0.26817968171688,0.965191573174545,0.164632174018731
