"beta_1_MB","beta_1_MF","beta_2","alpha","pers","w"
0.0464456490539171,1.07328536285808,1.82198749103798,0.553636340024738,0.834234196139235,0.0819220490032549
0.00282558093862417,0.705867082279432,1.16990256223107,0.283302848385346,1.13930807515019,0.0977739342517367
