"beta_1_MB","beta_1_MF","beta_2","alpha","pers"
1.25851851189049,1.55292065933205,1.66370740243644,0.68648272517898,0.693967783275575
2.33264055378151,1.47132546128851,2.76059737895359,0.998885800871749,0.683117733736253
2.06202077811249,2.33890957074584,2.45495109925454,0.998798158350477,1.62721904874057
0.822046713637441,1.30302036184147,1.50433149614616,0.33606640738764,-0.338091348850678
2.28854256756864,3.20453871924655,2.63713115224025,0.117817098501487,0.870612870925132
2.32928773318398,2.24500709181767,1.76726255423228,0.748975164418836,1.48593784953892
0.476578483431346,0.000996606214030577,2.64705810851516,0.924468598296708,3.07854561755221
1.90172212991032,1.65922938665271,0.898000254635237,0.864588042003082,1.94523610091927
0.241462518930903,2.60488708077334,1.05390244912472,0.38390177873361,1.42310649738977
1.95823302743576,0.357978005379693,1.69963261099278,0.999133156742905,1.31044308485194
1.43177511401098,1.6693607791724,1.60789078828992,0.52002101774568,0.88305173323051
0.462849014641243,1.72408920911069,0.959547928246439,0.615716499447417,0.413194597462998
1.90976457559034,1.67250917965948,1.98450810773218,0.333435526235751,-0.26679686743828
1.6651357188786,2.5999936574715,0.501501161448881,0.0510344739635301,1.84701061730465
2.99303370946942,2.11787233335817,1.37973533232285,0.207367297749307,1.54809710304633
1.3662973567765,1.03151026470453,0.758128362145415,0.178680862580704,1.75695444430742
1.82562410498751,2.16905081832091,1.8458326317403,0.284958201886097,1.57003507814377
0.0009076161923685,0.00103103136849935,0.854970964032976,0.961948349755266,1.44206763678053
1.53317104163443,1.95085970343637,0.903365353675211,0.999162112568869,0.894932168306364
3.05619650332847,0.830249040314365,0.860282425633715,0.124894000194967,2.38568026173957
0.796576030115186,2.4437855783795,1.8319747188571,0.325736908629846,1.13896099478724
2.29941381537964,1.00161616960767,0.539544192019309,0.373299116836135,2.05323781583522
1.30569770360654,0.298520204942169,0.404417750599668,0.0286614174196769,1.12620918366406
1.96197809855205,0.594094950378268,2.07794691921416,0.862587632871247,0.997885469474249
2.78814315034382,3.09067465163041,2.86440131144479,0.796069252123305,0.411982866939748
0.762692404899181,1.52396702384361,0.215847032964255,0.666126540120807,2.11154643755106
2.50932615789673,0.902274321447976,1.73668047527797,0.454445415913935,1.83208846993077
0.576907985391139,2.15879867321272,2.94441258067227,0.999011703983901,1.01671617766342
1.86901315413848,1.82524335189385,0.995546917639578,0.00100990529413909,1.22425897286954
0.640215956573135,2.63441616539683,1.26431775635296,0.255357386525772,2.9557770687318
0.607307141976327,0.0806877481571724,3.15976915702454,0.0614944664717305,0.844434126770327
0.0642220046864175,0.539551518877746,1.9357741987384,0.000966750997438418,1.09870617817907
1.0113195448324,1.01962255791565,1.27193404426049,0.521732729535545,1.31886285019088
2.83970741439289,2.78811082738394,2.01072223398058,0.999092609445593,0.330378232906872
2.52148599507766,1.08556963180984,2.58509649092259,0.998993673567832,3.37081888253244
