"beta_1_MB","beta_1_MF","beta_2","alpha","pers"
0.392700512212651,1.32817586465326,1.04477972160549,0.664111779220194,1.06524317946114
0.563252844952866,1.50853693222642,1.17813469369536,0.952623927869397,0.0628911533200451
3.99806111351951,0.514532256748924,1.38560332781135,0.478553141500355,2.12466526998069
1.41136710689779,0.8832957081571,1.64200144039869,0.166453551118368,1.48521811249297
2.12911500364606,1.27770382776052,0.981642214338106,0.999022894804736,0.730600791393385
2.35389718426473,0.873883350306351,2.12624209720729,0.83793409872619,1.89564844783609
0.304008118614115,0.000899028632111992,0.716904429214142,0.520101572756313,2.50325875175075
2.5294012054528,0.89746817055941,0.560067715002854,0.0927959397859955,1.70880100448538
0.000917550377201818,0.0401564800116987,1.86351806769488,0.419140493321511,1.36047392694949
0.781333494186475,1.4361720522482,1.71636281350326,0.423943636951998,1.71143162824416
1.39454348255169,2.94396671028377,2.09280827605019,0.957388525421684,2.09758192270036
1.2963904340922,2.57751422630259,0.0443848315186335,0.940775668515205,0.671398986957631
2.97167097647518,1.35869170071985,1.91687022755568,0.860884033990839,0.824703356096184
2.98331194664737,0.426439693090245,1.00026627783298,0.345927267802418,2.51329170678868
0.757989166948144,0.398275033396,1.97346955661814,0.999095765802507,2.08065884659427
1.31869535903054,0.572396898514928,0.635385387437634,0.501618699750749,1.02138166373675
0.97241444349171,0.401084542604866,1.21021805208509,0.683516970511807,1.66987692918052
2.14839692821462,0.138855661110622,1.63518988851739,0.842596246364874,0.559004527674912
5.09385064874538,0.254064557825481,0.942529327050622,0.950323900979971,0.987511201588274
1.74748380982287,0.584825556562669,1.09845442980153,0.741945140691286,2.31029256497304
2.80579143904553,1.45718695449353,2.17228102068814,0.195505639772128,0.061178187555416
2.47561748766699,1.10911567843162,1.12943107037278,0.999090093033867,1.62125177897795
1.66263154431641,1.63763906708506,1.12871649597477,0.92874541808394,0.759624779294207
0.672253671227526,1.54306173516056,0.778298926234501,0.726601174223028,0.710750689572289
1.58543316236804,0.678602438559439,2.41980272948424,0.999121953379623,2.02754293545662
2.4445392050618,2.20843634069168,2.23622904622678,0.0797074367935138,0.507175921594534
2.77209458885072,0.517740056140123,2.64041398570112,0.67394450249593,1.35100111058276
2.593660143248,0.895019371463386,-0.153095228897462,0.472571430738657,0.696332669591739
2.30415363640805,1.16433980192402,1.8717960264046,0.472313947122598,1.66579965804368
3.0663773281022,1.06884731369076,2.24149576830797,0.999134178998072,0.877531234277431
1.16495043205283,0.295210409576955,1.70952519412863,0.0132777074179894,0.706291580867149
0.761204423151269,1.81000110041604,0.63326865611273,0.334208277176865,3.27423254408776
4.54219296890491,0.392036140898787,1.92085823772566,0.475494108342656,0.613644845959373
0.000910908283706508,1.06929734411141,1.06272214499508,0.998926885412359,2.4643658065828
0.0330997087267004,2.03183776724533,2.22802935179972,0.780440034020209,0.858742539657976
